SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2016-17,656,Fayette County,291,Robert J. Burch Elementary School,K-12 Expenditures,Pupil Services,221487.23,430.91
2016-17,656,Fayette County,291,Robert J. Burch Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,291,Robert J. Burch Elementary School,K-12 Expenditures,School Administration,399806.33,777.83
2016-17,656,Fayette County,291,Robert J. Burch Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,291,Robert J. Burch Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Instruction,7647423.31,6480.87
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Instructional Support,8986.78,7.62
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Maintenance and Operations,788238.09,668
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Media,104188.11,88.3
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Pupil Services,718924,609.26
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,School Administration,985159.02,834.88
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,192,Sandy Creek High School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Instruction,4432121.88,6566.11
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Instructional Support,3978.81,5.89
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Maintenance and Operations,435052.88,644.52
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Media,126346.49,187.18
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Pupil Services,171664.75,254.32
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,School Administration,339168.42,502.47
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,103,Sara Harp Minter Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Instruction,4437483.19,6468.63
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Instructional Support,1892.11,2.76
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Maintenance and Operations,200600.75,292.42
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Media,129331.17,188.53
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Pupil Services,274151.18,399.64
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,School Administration,366333.51,534.01
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,296,Spring Hill Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Instruction,8351065.3,5901.81
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Instructional Support,20290.62,14.34
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Maintenance and Operations,791242.69,559.18
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Media,117939.19,83.35
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Pupil Services,670969.35,474.18
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,School Administration,912812.74,645.1
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,198,Starrs Mill High School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Instruction,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Instructional Support,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Maintenance and Operations,8570.58,8570.58
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Media,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Pupil Services,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,School Administration,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,174,Tyrone Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Instruction,8307723.56,5690.22
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Instructional Support,22298.02,15.27
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Maintenance and Operations,507255.21,347.44
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Media,112243.06,76.88
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Pupil Services,642633.04,440.16
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,School Administration,941742.28,645.03
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,105,Whitewater High School,K-12 Expenditures,Transportation,0,0
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,General Administration,0,0
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Instruction,5248068.95,5930.02
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Instructional Support,6810.39,7.7
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Maintenance and Operations,306441.42,346.26
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Media,124144.55,140.28
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Pupil Services,290045.07,327.73
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,School Administration,480593.3,543.04
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,School food Services,0,0
2016-17,656,Fayette County,391,Whitewater Middle School,K-12 Expenditures,Transportation,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,General Administration,380028.32,380028.32
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Instruction,353035.19,353035.19
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Instructional Support,1108787.4,1108787.4
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,128222.82,128222.82
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Media,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Pupil Services,212144.67,212144.67
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,School Administration,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,School food Services,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Expenditures,Transportation,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,Federal,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,Local,1123453.19,1123453.19
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,Other,114549.46,114549.46
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,State Other,827478,827478
2016-17,880,First District RESA,ALL,All Column Values,K-12 Revenues,State QBE,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Debt Services,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,General Administration,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Instruction,15430.58,15430.58
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Instructional Support,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Maintenance and Operations,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Media,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Pupil Services,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,School Administration,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,School food Services,0,0
2016-17,880,First District RESA,6412,Cedarwood Psychoeducational Program,K-12 Expenditures,Transportation,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Debt Services,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,General Administration,380028.32,380028.32
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Instruction,244123.32,244123.32
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Instructional Support,1108404.9,1108404.9
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Maintenance and Operations,128222.82,128222.82
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Media,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Pupil Services,212144.67,212144.67
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,School Administration,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,School food Services,0,0
2016-17,880,First District RESA,8010,Central Office,K-12 Expenditures,Transportation,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Debt Services,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,General Administration,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Instruction,16659.1,16659.1
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Instructional Support,382.5,382.5
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Maintenance and Operations,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Media,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Pupil Services,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,School Administration,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,School food Services,0,0
2016-17,880,First District RESA,6410,Coastal Academy Psychoeducational Program,K-12 Expenditures,Transportation,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Debt Services,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,General Administration,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Instruction,76822.19,76822.19
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Instructional Support,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Maintenance and Operations,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Media,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Pupil Services,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,School Administration,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,School food Services,0,0
2016-17,880,First District RESA,8014,Other Auxillary Facility,K-12 Expenditures,Transportation,0,0
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,General Administration,2506716.57,262.65
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Instruction,61556875.14,6449.8
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Instructional Support,3116932.36,326.59
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,7939590.59,831.89
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Media,1252238.94,131.21
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Pupil Services,2674836.87,280.26
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,School Administration,7314237.11,766.37
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,School food Services,161664.39,16.94
2016-17,657,Floyd County,ALL,All Column Values,K-12 Expenditures,Transportation,4785558.45,501.42
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,Federal,420.15,0.04
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,Local,33690749.81,3530.05
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,Other,8894.45,0.93
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,State Other,816616.04,85.56
2016-17,657,Floyd County,ALL,All Column Values,K-12 Revenues,State QBE,60302070,6318.32
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Instruction,3358062.43,7114.54
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Instructional Support,11746.25,24.89
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Maintenance and Operations,204162.95,432.55
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Media,72009.02,152.56
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Pupil Services,8431.31,17.86
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,School Administration,340130.16,720.61
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,School food Services,8401.91,17.8
2016-17,657,Floyd County,1050,Alto Park Elementary School,K-12 Expenditures,Transportation,1766.39,3.74
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Instruction,2335683.49,5495.73
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Instructional Support,12032.11,28.31
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Maintenance and Operations,215049.91,506
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Media,69029.36,162.42
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Pupil Services,10233.44,24.08
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,School Administration,335926.77,790.42
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,School food Services,1164.53,2.74
2016-17,657,Floyd County,195,Armuchee Elementary School,K-12 Expenditures,Transportation,2102.29,4.95
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Instruction,2860659.5,5501.27
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Instructional Support,14832.14,28.52
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Maintenance and Operations,419624.15,806.97
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Media,67565.88,129.93
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Pupil Services,133055.82,255.88
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,School Administration,520014.42,1000.03
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,School food Services,0,0
2016-17,657,Floyd County,401,Armuchee High School,K-12 Expenditures,Transportation,5083.67,9.78
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Instruction,2590598.85,6982.75
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Instructional Support,20132.37,54.27
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Maintenance and Operations,250297.56,674.66
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Media,70520.35,190.08
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Pupil Services,106866.21,288.05
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,School Administration,344106.01,927.51
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,School food Services,2058.14,5.55
2016-17,657,Floyd County,303,Armuchee Middle School,K-12 Expenditures,Transportation,1167.35,3.15
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Instruction,1365433.78,6206.52
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Instructional Support,11225.86,51.03
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Maintenance and Operations,171785.19,780.84
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Media,70918.26,322.36
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Pupil Services,202.5,0.92
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,School Administration,197448.82,897.49
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,School food Services,116.49,0.53
2016-17,657,Floyd County,3050,Cave Spring Elementary School,K-12 Expenditures,Transportation,1340.43,6.09
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,General Administration,2506716.57,2506716.57
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Instruction,2424998.7,2424998.7
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Instructional Support,2797752.89,2797752.89
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Maintenance and Operations,1268625.9,1268625.9
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Media,7344.41,7344.41
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Pupil Services,1644618.55,1644618.55
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,School Administration,16776.62,16776.62
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,School food Services,121689,121689
2016-17,657,Floyd County,8010,Central Office,K-12 Expenditures,Transportation,83115.75,83115.75
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Instruction,3538697.17,4908.04
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Instructional Support,16319.19,22.63
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Maintenance and Operations,411412.38,570.61
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Media,68418.56,94.89
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Pupil Services,230555.95,319.77
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,School Administration,489398.89,678.78
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,School food Services,356.56,0.49
2016-17,657,Floyd County,5050,Coosa High School,K-12 Expenditures,Transportation,5560.75,7.71
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Instruction,2979502.88,5292.19
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Instructional Support,25330.53,44.99
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Maintenance and Operations,204439.6,363.13
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Media,71757.6,127.46
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Pupil Services,49060.26,87.14
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,School Administration,341061.38,605.79
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,School food Services,7751.34,13.77
2016-17,657,Floyd County,103,Coosa Middle School,K-12 Expenditures,Transportation,5040.06,8.95
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Instruction,573760.11,573760.11
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Instructional Support,321.86,321.86
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Maintenance and Operations,3259.96,3259.96
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Media,0,0
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Pupil Services,2176.08,2176.08
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,School Administration,148163.78,148163.78
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,School food Services,0,0
2016-17,657,Floyd County,6598,Floyd County Education Center,K-12 Expenditures,Transportation,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Instruction,2776999.19,2776999.19
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Instructional Support,50390.67,50390.67
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Maintenance and Operations,177373.88,177373.88
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Media,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Pupil Services,3775.5,3775.5
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,School Administration,456235.25,456235.25
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,School food Services,0,0
2016-17,657,Floyd County,6001,Floyd County Schools College and Career Academy,K-12 Expenditures,Transportation,2661.89,2661.89
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Instruction,3509614.27,5374.6
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Instructional Support,12316.87,18.86
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Maintenance and Operations,201388.55,308.41
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Media,76573.06,117.26
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Pupil Services,6292.4,9.64
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,School Administration,333429.52,510.61
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,School food Services,875.86,1.34
2016-17,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Transportation,4980.52,7.63
2016-17,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Debt Services,0,0
2016-17,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,General Administration,0,0
