SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2014-15,644,DeKalb County,173,Vanderlyn Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Debt Services,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,General Administration,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Instruction,1139973.73,4749.89
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Instructional Support,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Maintenance and Operations,109454.45,456.06
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Media,63969.88,266.54
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Pupil Services,40727.22,169.7
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,School Administration,147300.98,613.75
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,School food Services,0,0
2014-15,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,K-12 Expenditures,Transportation,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Instruction,2820136.83,5072.19
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Maintenance and Operations,97436.23,175.25
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Media,87016.16,156.5
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Pupil Services,38654.66,69.52
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,School Administration,279523.09,502.74
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,644,DeKalb County,675,Woodridge Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Instruction,4424586.66,3975.37
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Maintenance and Operations,126775.99,113.9
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Media,77896.67,69.99
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Pupil Services,41048.53,36.88
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,School Administration,418648.58,376.14
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,644,DeKalb County,1071,Woodward Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Instruction,3902847.38,5390.67
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Maintenance and Operations,139768.01,193.05
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Media,92513.42,127.78
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Pupil Services,82293.26,113.66
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,School Administration,423066.23,584.35
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,644,DeKalb County,102,Wynbrooke Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Debt Services,565704.77,129.01
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,General Administration,1527808.94,348.42
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Instruction,32269219.91,7359
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Instructional Support,2248188.14,512.7
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,4683958.06,1068.18
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Media,1267512.43,289.06
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Pupil Services,1419332.85,323.68
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,School Administration,3912571.1,892.26
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,School food Services,824801.29,188.1
2014-15,773,Decatur City,ALL,All Column Values,K-12 Expenditures,Transportation,1178348.22,268.72
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,Federal,0,0
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,Local,30743608.36,7011.09
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,Other,372569.04,84.96
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,State Other,362878.99,82.75
2014-15,773,Decatur City,ALL,All Column Values,K-12 Revenues,State QBE,19383554,4420.42
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Instruction,2613427.72,7967.77
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Instructional Support,15255.72,46.51
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Maintenance and Operations,206802.93,630.5
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Media,137457.51,419.08
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Pupil Services,58484.54,178.31
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,School Administration,256968.32,783.44
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,505,Clairemont Elementary School,K-12 Expenditures,Transportation,3516.65,10.72
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Instruction,7881221.2,7372.52
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Instructional Support,183763.03,171.9
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Maintenance and Operations,663637.32,620.8
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Media,185123.41,173.17
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Pupil Services,840400.51,786.16
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,School Administration,1101957.1,1030.83
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,School food Services,215697.8,201.78
2014-15,773,Decatur City,3050,Decatur High School,K-12 Expenditures,Transportation,110297.13,103.18
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Instruction,4071622.95,6104.38
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Instructional Support,36288.19,54.41
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Maintenance and Operations,238069.77,356.93
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Media,134505.23,201.66
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Pupil Services,94180.33,141.2
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,School Administration,461337.67,691.66
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,112,Fifth Avenue Elementary,K-12 Expenditures,Transportation,750,1.12
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Instruction,2282401.18,8269.57
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Instructional Support,26581.55,96.31
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Maintenance and Operations,185491.47,672.07
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Media,143696,520.64
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Pupil Services,47509.14,172.13
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,School Administration,255141.1,924.42
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,212,New Glennwood Elementary,K-12 Expenditures,Transportation,500,1.81
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Instruction,3260414.74,6937.05
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Instructional Support,36969.57,78.66
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Maintenance and Operations,226108.62,481.08
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Media,148062.11,315.03
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Pupil Services,49602.5,105.54
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,School Administration,254643.92,541.8
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,105,Oakhurst Elementary School,K-12 Expenditures,Transportation,2862.52,6.09
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Instruction,6006819.16,6452.01
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Instructional Support,17189.82,18.46
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Maintenance and Operations,393006.49,422.13
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Media,133391.17,143.28
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Pupil Services,182276.61,195.79
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,School Administration,592334.64,636.23
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,School food Services,244362.34,262.47
2014-15,773,Decatur City,1552,Renfroe Middle School,K-12 Expenditures,Transportation,10701.11,11.49
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Instruction,1841830.74,7904.85
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Instructional Support,39026,167.49
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Maintenance and Operations,27306.27,117.19
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Media,220307.68,945.53
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Pupil Services,15577.41,66.86
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,School Administration,251466.54,1079.26
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,115,Westchester Elementary School,K-12 Expenditures,Transportation,1301.13,5.58
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Instruction,2748127.42,7308.85
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Instructional Support,30952.88,82.32
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Maintenance and Operations,182741.43,486.01
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Media,117879.09,313.51
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Pupil Services,60262.57,160.27
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,School Administration,265692.81,706.63
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,773,Decatur City,405,Winnona Park Elementary School,K-12 Expenditures,Transportation,996.76,2.65
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,General Administration,631801.75,125.26
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Instruction,25154627.06,4987.04
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Instructional Support,949235.26,188.19
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,4177015.32,828.12
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Media,1126131.09,223.26
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Pupil Services,1377577.85,273.11
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,School Administration,2943771.59,583.62
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,School food Services,45067.23,8.93
2014-15,643,Decatur County,ALL,All Column Values,K-12 Expenditures,Transportation,1874143.16,371.56
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,Federal,51764.62,10.26
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,Local,14781072.31,2930.43
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,Other,0,0
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,State Other,493815.44,97.9
2014-15,643,Decatur County,ALL,All Column Values,K-12 Revenues,State QBE,23939895,4746.21
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Instruction,7844023.17,5626.99
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Instructional Support,28.35,0.02
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Maintenance and Operations,808848.09,580.24
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Media,81902.61,58.75
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Pupil Services,538433.96,386.25
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,School Administration,948670.23,680.54
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,3050,Bainbridge High School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Instruction,3309388.68,4248.25
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Maintenance and Operations,564706.9,724.91
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Media,87733.34,112.62
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Pupil Services,85282.2,109.48
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,School Administration,343588.18,441.06
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,2050,Bainbridge Middle School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Instruction,2114261.41,5022
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Maintenance and Operations,157657.83,374.48
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Media,78803.19,187.18
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Pupil Services,50359.2,119.62
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,School Administration,224006.38,532.08
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,1052,Elcan-King Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Instruction,3242908.84,4289.56
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Maintenance and Operations,290935.81,384.84
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Media,86926.25,114.98
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Pupil Services,100519.13,132.96
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,School Administration,382776.58,506.32
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,2052,Hutto Middle School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Instruction,2209912.3,5429.76
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Maintenance and Operations,152629.23,375.01
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Media,85058.41,208.99
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Pupil Services,50125.48,123.16
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,School Administration,213887.09,525.52
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,3052,John Johnson Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Instruction,2002996.63,4411.89
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Maintenance and Operations,221305.7,487.46
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Media,84929.77,187.07
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Pupil Services,51081.35,112.51
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,School Administration,245267.06,540.24
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,4052,Jones-Wheat Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Instruction,109938.09,2155.65
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Maintenance and Operations,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Media,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Pupil Services,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,School Administration,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,116,New Beginning Learning Center,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Instruction,1677391.06,6476.41
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Maintenance and Operations,146818.33,566.87
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Media,87947.17,339.56
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Pupil Services,49867.21,192.54
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,School Administration,260700.65,1006.57
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,191,Potter Street Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Instruction,2295815.63,4884.71
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Maintenance and Operations,269086.77,572.53
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Media,70966.37,150.99
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Pupil Services,53620.4,114.09
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,School Administration,219631.66,467.3
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,643,Decatur County,105,West Bainbridge Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,General Administration,519333.06,166.03
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Instruction,16046694.61,5130.02
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Instructional Support,766213.71,244.95
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,1772770.29,566.74
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Media,466366.9,149.09
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Pupil Services,1390608.8,444.57
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,School Administration,1283943.18,410.47
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,School food Services,33983.95,10.86
2014-15,645,Dodge County,ALL,All Column Values,K-12 Expenditures,Transportation,1616278.71,516.71
2014-15,645,Dodge County,ALL,All Column Values,K-12 Revenues,Federal,63372.22,20.26
2014-15,645,Dodge County,ALL,All Column Values,K-12 Revenues,Local,5212742.8,1666.48
2014-15,645,Dodge County,ALL,All Column Values,K-12 Revenues,Other,26025,8.32
